idavaliacao,idfrase,valor
685139f5-09bc-4e4b-b69e-df5309e5be57,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
685139f5-09bc-4e4b-b69e-df5309e5be57,8efd5c46-e757-40a2-b186-3cb6ecdfc633,2
685139f5-09bc-4e4b-b69e-df5309e5be57,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
685139f5-09bc-4e4b-b69e-df5309e5be57,a580b045-2783-4cfa-bab6-08d23c757a90,1
685139f5-09bc-4e4b-b69e-df5309e5be57,a91f762d-7198-4e0e-8eca-a63854433339,3
685139f5-09bc-4e4b-b69e-df5309e5be57,a9a24579-904f-40be-9347-f7309ca2a897,2
685139f5-09bc-4e4b-b69e-df5309e5be57,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
685139f5-09bc-4e4b-b69e-df5309e5be57,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
685139f5-09bc-4e4b-b69e-df5309e5be57,beca0a12-87a2-4318-9833-6ab40fc426f2,2
685139f5-09bc-4e4b-b69e-df5309e5be57,c07df549-3624-4f55-9927-eb212ddd5673,1
685139f5-09bc-4e4b-b69e-df5309e5be57,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,1
685139f5-09bc-4e4b-b69e-df5309e5be57,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
685139f5-09bc-4e4b-b69e-df5309e5be57,d9425451-5897-4baa-9880-d3f707eff195,1
685139f5-09bc-4e4b-b69e-df5309e5be57,db72a39d-1e47-4708-a265-3f54a824368f,1
685139f5-09bc-4e4b-b69e-df5309e5be57,db834a42-95f1-422b-8ee4-54adc1aacff8,2
685139f5-09bc-4e4b-b69e-df5309e5be57,e08509d5-ab33-4515-8859-c1e5c80195ee,3
685139f5-09bc-4e4b-b69e-df5309e5be57,f480c751-70e7-43c1-a2be-5e41392a08ec,2
685139f5-09bc-4e4b-b69e-df5309e5be57,f6ad0303-a064-4aad-a73e-b17451e86f66,2
685139f5-09bc-4e4b-b69e-df5309e5be57,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,01890485-2713-4bd8-892d-46793b1bca27,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,094399eb-fd51-4d10-898e-e14f2b68cf38,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,0aa77e93-326e-4e35-83e6-22d58a2419fd,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,144b8f8d-0b72-438b-821a-795837ef8fad,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,24e269be-4049-45df-811f-67666cb986bc,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,2835ed85-fa74-4950-8c8b-d648467630fc,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,3e58e2ea-edee-4354-bb2e-f90461d874d1,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,3f83db3f-2748-4bae-bc85-5013a12d746e,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,4139d57c-5d98-4dec-8914-7757f7986bfb,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,42e8ae36-89aa-4e84-983e-571a0b695af8,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,5867e180-9785-471c-b188-066523c7a9c6,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,592ac40b-4132-4f51-950c-5fd4350e9b53,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,698822fe-9bd3-4503-a133-b8add18dd732,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,714f4085-2ccf-4a1a-997c-f0a789c3eb37,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,84efadb3-4340-49c8-9e01-2059873e207c,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,88553634-9f30-47d7-84d9-769324235e09,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,8a823e38-d132-4185-9042-19a479ba2f9e,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,8efd5c46-e757-40a2-b186-3cb6ecdfc633,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,930f9c6f-7896-46e1-86ed-b6b11296dfb8,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,a580b045-2783-4cfa-bab6-08d23c757a90,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,a91f762d-7198-4e0e-8eca-a63854433339,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,a9a24579-904f-40be-9347-f7309ca2a897,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
75f1e308-a6d6-42e8-ab80-778d0e766d6c,beca0a12-87a2-4318-9833-6ab40fc426f2,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,c07df549-3624-4f55-9927-eb212ddd5673,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,cd0c0159-1217-48be-a34d-59ccda5ce1a5,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,d9425451-5897-4baa-9880-d3f707eff195,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,db72a39d-1e47-4708-a265-3f54a824368f,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,db834a42-95f1-422b-8ee4-54adc1aacff8,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,e08509d5-ab33-4515-8859-c1e5c80195ee,2
75f1e308-a6d6-42e8-ab80-778d0e766d6c,f480c751-70e7-43c1-a2be-5e41392a08ec,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,f6ad0303-a064-4aad-a73e-b17451e86f66,3
75f1e308-a6d6-42e8-ab80-778d0e766d6c,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,01890485-2713-4bd8-892d-46793b1bca27,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,094399eb-fd51-4d10-898e-e14f2b68cf38,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,144b8f8d-0b72-438b-821a-795837ef8fad,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,24e269be-4049-45df-811f-67666cb986bc,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,2835ed85-fa74-4950-8c8b-d648467630fc,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,3e58e2ea-edee-4354-bb2e-f90461d874d1,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,3f83db3f-2748-4bae-bc85-5013a12d746e,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,4139d57c-5d98-4dec-8914-7757f7986bfb,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,42e8ae36-89aa-4e84-983e-571a0b695af8,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,5867e180-9785-471c-b188-066523c7a9c6,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,592ac40b-4132-4f51-950c-5fd4350e9b53,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,698822fe-9bd3-4503-a133-b8add18dd732,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,714f4085-2ccf-4a1a-997c-f0a789c3eb37,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,84efadb3-4340-49c8-9e01-2059873e207c,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,870cd564-9c4a-4843-8b1c-3bfd113e25bf,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,88553634-9f30-47d7-84d9-769324235e09,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,8a823e38-d132-4185-9042-19a479ba2f9e,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,8cfdf231-27c6-4a5e-81c9-18636b887cfc,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,8efd5c46-e757-40a2-b186-3cb6ecdfc633,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,930f9c6f-7896-46e1-86ed-b6b11296dfb8,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,a580b045-2783-4cfa-bab6-08d23c757a90,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,a91f762d-7198-4e0e-8eca-a63854433339,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,a9a24579-904f-40be-9347-f7309ca2a897,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,b5e14fff-36ab-44b7-afed-cd4656c51ea1,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,beca0a12-87a2-4318-9833-6ab40fc426f2,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,c07df549-3624-4f55-9927-eb212ddd5673,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,d9425451-5897-4baa-9880-d3f707eff195,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,db72a39d-1e47-4708-a265-3f54a824368f,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,db834a42-95f1-422b-8ee4-54adc1aacff8,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,e08509d5-ab33-4515-8859-c1e5c80195ee,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,f480c751-70e7-43c1-a2be-5e41392a08ec,2
76de2f8e-8ec1-46d6-9081-2ba06d758a79,f6ad0303-a064-4aad-a73e-b17451e86f66,3
76de2f8e-8ec1-46d6-9081-2ba06d758a79,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,2
7b86741b-229d-41e7-80d2-3532750ee5c0,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
7b86741b-229d-41e7-80d2-3532750ee5c0,592ac40b-4132-4f51-950c-5fd4350e9b53,2
7b86741b-229d-41e7-80d2-3532750ee5c0,698822fe-9bd3-4503-a133-b8add18dd732,2
7b86741b-229d-41e7-80d2-3532750ee5c0,88553634-9f30-47d7-84d9-769324235e09,2
7b86741b-229d-41e7-80d2-3532750ee5c0,e08509d5-ab33-4515-8859-c1e5c80195ee,1
7d286695-d0f4-4491-91dc-8f54dbeae090,01890485-2713-4bd8-892d-46793b1bca27,3
7d286695-d0f4-4491-91dc-8f54dbeae090,094399eb-fd51-4d10-898e-e14f2b68cf38,3
7d286695-d0f4-4491-91dc-8f54dbeae090,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
7d286695-d0f4-4491-91dc-8f54dbeae090,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
7d286695-d0f4-4491-91dc-8f54dbeae090,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
7d286695-d0f4-4491-91dc-8f54dbeae090,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
7d286695-d0f4-4491-91dc-8f54dbeae090,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,1
7d286695-d0f4-4491-91dc-8f54dbeae090,24e269be-4049-45df-811f-67666cb986bc,1
7d286695-d0f4-4491-91dc-8f54dbeae090,2835ed85-fa74-4950-8c8b-d648467630fc,1
7d286695-d0f4-4491-91dc-8f54dbeae090,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
7d286695-d0f4-4491-91dc-8f54dbeae090,3e58e2ea-edee-4354-bb2e-f90461d874d1,2
7d286695-d0f4-4491-91dc-8f54dbeae090,3f83db3f-2748-4bae-bc85-5013a12d746e,3
7d286695-d0f4-4491-91dc-8f54dbeae090,4139d57c-5d98-4dec-8914-7757f7986bfb,2
7d286695-d0f4-4491-91dc-8f54dbeae090,42e8ae36-89aa-4e84-983e-571a0b695af8,3
7d286695-d0f4-4491-91dc-8f54dbeae090,54d9123c-365e-4a9a-b7c5-041e2041b8e8,1
7d286695-d0f4-4491-91dc-8f54dbeae090,5867e180-9785-471c-b188-066523c7a9c6,1
7d286695-d0f4-4491-91dc-8f54dbeae090,592ac40b-4132-4f51-950c-5fd4350e9b53,2
7d286695-d0f4-4491-91dc-8f54dbeae090,698822fe-9bd3-4503-a133-b8add18dd732,2
7d286695-d0f4-4491-91dc-8f54dbeae090,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
7d286695-d0f4-4491-91dc-8f54dbeae090,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
7d286695-d0f4-4491-91dc-8f54dbeae090,84efadb3-4340-49c8-9e01-2059873e207c,2
7d286695-d0f4-4491-91dc-8f54dbeae090,88553634-9f30-47d7-84d9-769324235e09,1
7d286695-d0f4-4491-91dc-8f54dbeae090,8a823e38-d132-4185-9042-19a479ba2f9e,2
7d286695-d0f4-4491-91dc-8f54dbeae090,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
7d286695-d0f4-4491-91dc-8f54dbeae090,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
7d286695-d0f4-4491-91dc-8f54dbeae090,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
7d286695-d0f4-4491-91dc-8f54dbeae090,a580b045-2783-4cfa-bab6-08d23c757a90,1
7d286695-d0f4-4491-91dc-8f54dbeae090,a91f762d-7198-4e0e-8eca-a63854433339,1
7d286695-d0f4-4491-91dc-8f54dbeae090,a9a24579-904f-40be-9347-f7309ca2a897,3
7d286695-d0f4-4491-91dc-8f54dbeae090,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
7d286695-d0f4-4491-91dc-8f54dbeae090,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
7d286695-d0f4-4491-91dc-8f54dbeae090,beca0a12-87a2-4318-9833-6ab40fc426f2,1
7d286695-d0f4-4491-91dc-8f54dbeae090,c07df549-3624-4f55-9927-eb212ddd5673,2
7d286695-d0f4-4491-91dc-8f54dbeae090,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,1
7d286695-d0f4-4491-91dc-8f54dbeae090,d9425451-5897-4baa-9880-d3f707eff195,1
7d286695-d0f4-4491-91dc-8f54dbeae090,db72a39d-1e47-4708-a265-3f54a824368f,3
7d286695-d0f4-4491-91dc-8f54dbeae090,db834a42-95f1-422b-8ee4-54adc1aacff8,2
7d286695-d0f4-4491-91dc-8f54dbeae090,e08509d5-ab33-4515-8859-c1e5c80195ee,2
7d286695-d0f4-4491-91dc-8f54dbeae090,f480c751-70e7-43c1-a2be-5e41392a08ec,1
7d286695-d0f4-4491-91dc-8f54dbeae090,f6ad0303-a064-4aad-a73e-b17451e86f66,2
7d286695-d0f4-4491-91dc-8f54dbeae090,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,01890485-2713-4bd8-892d-46793b1bca27,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,094399eb-fd51-4d10-898e-e14f2b68cf38,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,0aa77e93-326e-4e35-83e6-22d58a2419fd,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,144b8f8d-0b72-438b-821a-795837ef8fad,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,24e269be-4049-45df-811f-67666cb986bc,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,2835ed85-fa74-4950-8c8b-d648467630fc,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,3e58e2ea-edee-4354-bb2e-f90461d874d1,1
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,3f83db3f-2748-4bae-bc85-5013a12d746e,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,4139d57c-5d98-4dec-8914-7757f7986bfb,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,42e8ae36-89aa-4e84-983e-571a0b695af8,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,5867e180-9785-471c-b188-066523c7a9c6,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,592ac40b-4132-4f51-950c-5fd4350e9b53,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,698822fe-9bd3-4503-a133-b8add18dd732,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,714f4085-2ccf-4a1a-997c-f0a789c3eb37,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,84efadb3-4340-49c8-9e01-2059873e207c,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,88553634-9f30-47d7-84d9-769324235e09,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,8a823e38-d132-4185-9042-19a479ba2f9e,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,8efd5c46-e757-40a2-b186-3cb6ecdfc633,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,930f9c6f-7896-46e1-86ed-b6b11296dfb8,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,a580b045-2783-4cfa-bab6-08d23c757a90,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,a91f762d-7198-4e0e-8eca-a63854433339,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,a9a24579-904f-40be-9347-f7309ca2a897,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,b5e14fff-36ab-44b7-afed-cd4656c51ea1,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,beca0a12-87a2-4318-9833-6ab40fc426f2,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,c07df549-3624-4f55-9927-eb212ddd5673,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,cd0c0159-1217-48be-a34d-59ccda5ce1a5,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,d9425451-5897-4baa-9880-d3f707eff195,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,db72a39d-1e47-4708-a265-3f54a824368f,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,db834a42-95f1-422b-8ee4-54adc1aacff8,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,e08509d5-ab33-4515-8859-c1e5c80195ee,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,f480c751-70e7-43c1-a2be-5e41392a08ec,3
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,f6ad0303-a064-4aad-a73e-b17451e86f66,2
83d0bcd4-a28a-428f-8285-cdbf58ed07e3,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,2
925b9442-b2ce-47bc-b922-bcadef799484,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
925b9442-b2ce-47bc-b922-bcadef799484,592ac40b-4132-4f51-950c-5fd4350e9b53,2
925b9442-b2ce-47bc-b922-bcadef799484,698822fe-9bd3-4503-a133-b8add18dd732,1
925b9442-b2ce-47bc-b922-bcadef799484,88553634-9f30-47d7-84d9-769324235e09,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,01890485-2713-4bd8-892d-46793b1bca27,0
9666b26c-7b3f-4a7b-8492-16415fc046a4,094399eb-fd51-4d10-898e-e14f2b68cf38,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,144b8f8d-0b72-438b-821a-795837ef8fad,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,24e269be-4049-45df-811f-67666cb986bc,0
9666b26c-7b3f-4a7b-8492-16415fc046a4,2835ed85-fa74-4950-8c8b-d648467630fc,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,3e58e2ea-edee-4354-bb2e-f90461d874d1,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,3f83db3f-2748-4bae-bc85-5013a12d746e,0
9666b26c-7b3f-4a7b-8492-16415fc046a4,4139d57c-5d98-4dec-8914-7757f7986bfb,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,42e8ae36-89aa-4e84-983e-571a0b695af8,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,5867e180-9785-471c-b188-066523c7a9c6,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,592ac40b-4132-4f51-950c-5fd4350e9b53,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,698822fe-9bd3-4503-a133-b8add18dd732,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,84efadb3-4340-49c8-9e01-2059873e207c,3
9666b26c-7b3f-4a7b-8492-16415fc046a4,870cd564-9c4a-4843-8b1c-3bfd113e25bf,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,88553634-9f30-47d7-84d9-769324235e09,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,8a823e38-d132-4185-9042-19a479ba2f9e,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,a580b045-2783-4cfa-bab6-08d23c757a90,3
9666b26c-7b3f-4a7b-8492-16415fc046a4,a91f762d-7198-4e0e-8eca-a63854433339,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,a9a24579-904f-40be-9347-f7309ca2a897,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,b5e14fff-36ab-44b7-afed-cd4656c51ea1,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,beca0a12-87a2-4318-9833-6ab40fc426f2,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,c07df549-3624-4f55-9927-eb212ddd5673,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,cd0c0159-1217-48be-a34d-59ccda5ce1a5,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,d9425451-5897-4baa-9880-d3f707eff195,1
9666b26c-7b3f-4a7b-8492-16415fc046a4,db72a39d-1e47-4708-a265-3f54a824368f,0
9666b26c-7b3f-4a7b-8492-16415fc046a4,db834a42-95f1-422b-8ee4-54adc1aacff8,2
9666b26c-7b3f-4a7b-8492-16415fc046a4,e08509d5-ab33-4515-8859-c1e5c80195ee,0
9666b26c-7b3f-4a7b-8492-16415fc046a4,f480c751-70e7-43c1-a2be-5e41392a08ec,3
9666b26c-7b3f-4a7b-8492-16415fc046a4,f6ad0303-a064-4aad-a73e-b17451e86f66,3
9666b26c-7b3f-4a7b-8492-16415fc046a4,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,1
9859ef7c-1139-497b-b04b-c2318da203c6,01890485-2713-4bd8-892d-46793b1bca27,0
9859ef7c-1139-497b-b04b-c2318da203c6,094399eb-fd51-4d10-898e-e14f2b68cf38,1
