"verse_id","token_index","start_offset","end_offset","surface","normalized","strong_code","confidence","source"
"901","19","101","104","com",,,,"ARC auto-tokenize"
"901","20","105","112","alegria",,,,"ARC auto-tokenize"
"901","21","114","115","e",,,,"ARC auto-tokenize"
"901","22","116","119","com",,,,"ARC auto-tokenize"
"901","23","120","128","cânticos",,,,"ARC auto-tokenize"
"901","24","130","131","e",,,,"ARC auto-tokenize"
"901","25","132","135","com",,,,"ARC auto-tokenize"
"901","26","136","144","tamboril",,,,"ARC auto-tokenize"
"901","27","146","147","e",,,,"ARC auto-tokenize"
"901","28","148","151","com",,,,"ARC auto-tokenize"
"901","29","152","157","harpa",,,,"ARC auto-tokenize"
"902","0","0","6","Também",,,,"ARC auto-tokenize"
"902","1","7","10","não",,,,"ARC auto-tokenize"
"902","2","11","13","me",,,,"ARC auto-tokenize"
"902","3","14","24","permitiste",,,,"ARC auto-tokenize"
"902","4","25","31","beijar",,,,"ARC auto-tokenize"
"902","5","32","34","os",,,,"ARC auto-tokenize"
"902","6","35","39","meus",,,,"ARC auto-tokenize"
"902","7","40","46","filhos",,,,"ARC auto-tokenize"
"902","8","47","48","e",,,,"ARC auto-tokenize"
"902","9","49","51","as",,,,"ARC auto-tokenize"
"902","10","52","58","minhas",,,,"ARC auto-tokenize"
"902","11","59","65","filhas",,,,"ARC auto-tokenize"
"902","12","67","77","Loucamente",,,,"ARC auto-tokenize"
"902","13","79","83","pois",,,,"ARC auto-tokenize"
"902","14","85","90","agora",,,,"ARC auto-tokenize"
"902","15","91","98","andaste",,,,"ARC auto-tokenize"
"902","16","100","107","fazendo",,,,"ARC auto-tokenize"
"902","17","108","113","assim",,,,"ARC auto-tokenize"
"903","0","0","5","Poder",,,,"ARC auto-tokenize"
"903","1","6","11","havia",,,,"ARC auto-tokenize"
"903","2","12","14","em",,,,"ARC auto-tokenize"
"903","3","15","20","minha",,,,"ARC auto-tokenize"
"903","4","21","24","mão",,,,"ARC auto-tokenize"
"903","5","25","29","para",,,,"ARC auto-tokenize"
"903","6","30","33","vos",,,,"ARC auto-tokenize"
"903","7","34","39","fazer",,,,"ARC auto-tokenize"
"903","8","40","43","mal",,,,"ARC auto-tokenize"
"903","9","45","48","mas",,,,"ARC auto-tokenize"
"903","10","49","50","o",,,,"ARC auto-tokenize"
"903","11","51","55","Deus",,,,"ARC auto-tokenize"
"903","12","56","58","de",,,,"ARC auto-tokenize"
"903","13","59","64","vosso",,,,"ARC auto-tokenize"
"903","14","65","68","pai",,,,"ARC auto-tokenize"
"903","15","69","71","me",,,,"ARC auto-tokenize"
"903","16","72","77","falou",,,,"ARC auto-tokenize"
"903","17","78","83","ontem",,,,"ARC auto-tokenize"
"903","18","84","85","à",,,,"ARC auto-tokenize"
"903","19","86","91","noite",,,,"ARC auto-tokenize"
"903","20","93","100","dizendo",,,,"ARC auto-tokenize"
"903","21","102","111","Guarda-te",,,,"ARC auto-tokenize"
"903","22","113","116","que",,,,"ARC auto-tokenize"
"903","23","117","120","não",,,,"ARC auto-tokenize"
"903","24","121","126","fales",,,,"ARC auto-tokenize"
"903","25","127","128","a",,,,"ARC auto-tokenize"
"903","26","129","133","Jacó",,,,"ARC auto-tokenize"
"903","27","134","137","nem",,,,"ARC auto-tokenize"
"903","28","138","141","bem",,,,"ARC auto-tokenize"
"903","29","142","145","nem",,,,"ARC auto-tokenize"
"903","30","146","149","mal",,,,"ARC auto-tokenize"
"904","0","0","1","E",,,,"ARC auto-tokenize"
"904","1","2","7","agora",,,,"ARC auto-tokenize"
"904","2","9","11","se",,,,"ARC auto-tokenize"
"904","3","12","14","te",,,,"ARC auto-tokenize"
"904","4","15","22","querias",,,,"ARC auto-tokenize"
"904","5","23","25","ir",,,,"ARC auto-tokenize"
"904","6","26","32","embora",,,,"ARC auto-tokenize"
"904","7","34","43","porquanto",,,,"ARC auto-tokenize"
"904","8","44","50","tinhas",,,,"ARC auto-tokenize"
"904","9","51","59","saudades",,,,"ARC auto-tokenize"
"904","10","60","62","de",,,,"ARC auto-tokenize"
"904","11","63","69","voltar",,,,"ARC auto-tokenize"
"904","12","70","71","à",,,,"ARC auto-tokenize"
"904","13","72","76","casa",,,,"ARC auto-tokenize"
"904","14","77","79","de",,,,"ARC auto-tokenize"
"904","15","80","83","teu",,,,"ARC auto-tokenize"
"904","16","84","87","pai",,,,"ARC auto-tokenize"
"904","17","89","92","por",,,,"ARC auto-tokenize"
"904","18","93","96","que",,,,"ARC auto-tokenize"
"904","19","97","105","furtaste",,,,"ARC auto-tokenize"
"904","20","106","108","os",,,,"ARC auto-tokenize"
"904","21","109","113","meus",,,,"ARC auto-tokenize"
"904","22","114","120","deuses",,,,"ARC auto-tokenize"
"905","0","0","5","Então",,,,"ARC auto-tokenize"
"905","1","7","16","respondeu",,,,"ARC auto-tokenize"
"905","2","17","21","Jacó",,,,"ARC auto-tokenize"
"905","3","22","23","e",,,,"ARC auto-tokenize"
"905","4","24","29","disse",,,,"ARC auto-tokenize"
"905","5","30","31","a",,,,"ARC auto-tokenize"
"905","6","32","37","Labão",,,,"ARC auto-tokenize"
"905","7","39","45","Porque",,,,"ARC auto-tokenize"
"905","8","46","51","temia",,,,"ARC auto-tokenize"
"905","9","53","57","pois",,,,"ARC auto-tokenize"
"905","10","58","61","que",,,,"ARC auto-tokenize"
"905","11","62","67","dizia",,,,"ARC auto-tokenize"
"905","12","68","74","comigo",,,,"ARC auto-tokenize"
"905","13","75","77","se",,,,"ARC auto-tokenize"
"905","14","78","88","porventura",,,,"ARC auto-tokenize"
"905","15","89","91","me",,,,"ARC auto-tokenize"
"905","16","92","95","não",,,,"ARC auto-tokenize"
"905","17","96","108","arrebatarias",,,,"ARC auto-tokenize"
"905","18","109","111","as",,,,"ARC auto-tokenize"
"905","19","112","116","tuas",,,,"ARC auto-tokenize"
"905","20","117","123","filhas",,,,"ARC auto-tokenize"
"906","0","0","3","Com",,,,"ARC auto-tokenize"
"906","1","4","8","quem",,,,"ARC auto-tokenize"
"906","2","9","16","achares",,,,"ARC auto-tokenize"
"906","3","17","19","os",,,,"ARC auto-tokenize"
"906","4","20","24","teus",,,,"ARC auto-tokenize"
"906","5","25","31","deuses",,,,"ARC auto-tokenize"
"906","6","33","37","esse",,,,"ARC auto-tokenize"
"906","7","38","41","não",,,,"ARC auto-tokenize"
"906","8","42","46","viva",,,,"ARC auto-tokenize"
"906","9","48","57","reconhece",,,,"ARC auto-tokenize"
"906","10","58","64","diante",,,,"ARC auto-tokenize"
"906","11","65","67","de",,,,"ARC auto-tokenize"
"906","12","68","74","nossos",,,,"ARC auto-tokenize"
"906","13","75","81","irmãos",,,,"ARC auto-tokenize"
"906","14","82","83","o",,,,"ARC auto-tokenize"
"906","15","84","87","que",,,,"ARC auto-tokenize"
"906","16","88","89","é",,,,"ARC auto-tokenize"
"906","17","90","93","teu",,,,"ARC auto-tokenize"
"906","18","94","96","do",,,,"ARC auto-tokenize"
"906","19","97","100","que",,,,"ARC auto-tokenize"
"906","20","101","105","está",,,,"ARC auto-tokenize"
"906","21","106","112","comigo",,,,"ARC auto-tokenize"
"906","22","113","114","e",,,,"ARC auto-tokenize"
"906","23","115","121","toma-o",,,,"ARC auto-tokenize"
"906","24","122","126","para",,,,"ARC auto-tokenize"
"906","25","127","129","ti",,,,"ARC auto-tokenize"
"906","26","131","135","Pois",,,,"ARC auto-tokenize"
"906","27","136","140","Jacó",,,,"ARC auto-tokenize"
"906","28","141","144","não",,,,"ARC auto-tokenize"
"906","29","145","150","sabia",,,,"ARC auto-tokenize"
"906","30","151","154","que",,,,"ARC auto-tokenize"
"906","31","155","161","Raquel",,,,"ARC auto-tokenize"
"906","32","162","164","os",,,,"ARC auto-tokenize"
"906","33","165","170","tinha",,,,"ARC auto-tokenize"
"906","34","171","178","furtado",,,,"ARC auto-tokenize"
"907","0","0","5","Então",,,,"ARC auto-tokenize"
"907","1","7","13","entrou",,,,"ARC auto-tokenize"
"907","2","14","19","Labão",,,,"ARC auto-tokenize"
"907","3","20","22","na",,,,"ARC auto-tokenize"
"907","4","23","28","tenda",,,,"ARC auto-tokenize"
"907","5","29","31","de",,,,"ARC auto-tokenize"
"907","6","32","36","Jacó",,,,"ARC auto-tokenize"
"907","7","38","39","e",,,,"ARC auto-tokenize"
"907","8","40","42","na",,,,"ARC auto-tokenize"
"907","9","43","48","tenda",,,,"ARC auto-tokenize"
"907","10","49","51","de",,,,"ARC auto-tokenize"
"907","11","52","56","Leia",,,,"ARC auto-tokenize"
"907","12","58","59","e",,,,"ARC auto-tokenize"
"907","13","60","62","na",,,,"ARC auto-tokenize"
"907","14","63","68","tenda",,,,"ARC auto-tokenize"
"907","15","69","71","de",,,,"ARC auto-tokenize"
"907","16","72","77","ambas",,,,"ARC auto-tokenize"
"907","17","78","80","as",,,,"ARC auto-tokenize"
"907","18","81","87","servas",,,,"ARC auto-tokenize"
"907","19","88","89","e",,,,"ARC auto-tokenize"
"907","20","90","93","não",,,,"ARC auto-tokenize"
"907","21","94","96","os",,,,"ARC auto-tokenize"
"907","22","97","102","achou",,,,"ARC auto-tokenize"
"907","23","104","105","e",,,,"ARC auto-tokenize"
"907","24","107","113","saindo",,,,"ARC auto-tokenize"
"907","25","114","116","da",,,,"ARC auto-tokenize"
"907","26","117","122","tenda",,,,"ARC auto-tokenize"
"907","27","123","125","de",,,,"ARC auto-tokenize"
"907","28","126","130","Leia",,,,"ARC auto-tokenize"
"907","29","132","138","entrou",,,,"ARC auto-tokenize"
"907","30","139","141","na",,,,"ARC auto-tokenize"
"907","31","142","147","tenda",,,,"ARC auto-tokenize"
"907","32","148","150","de",,,,"ARC auto-tokenize"
"907","33","151","157","Raquel",,,,"ARC auto-tokenize"
"908","0","0","3","Mas",,,,"ARC auto-tokenize"
"908","1","4","9","tinha",,,,"ARC auto-tokenize"
"908","2","10","16","tomado",,,,"ARC auto-tokenize"
"908","3","17","23","Raquel",,,,"ARC auto-tokenize"
"908","4","24","26","os",,,,"ARC auto-tokenize"
"908","5","27","33","ídolos",,,,"ARC auto-tokenize"
"908","6","35","36","e",,,,"ARC auto-tokenize"
"908","7","37","39","os",,,,"ARC auto-tokenize"
"908","8","40","45","tinha",,,,"ARC auto-tokenize"
"908","9","46","51","posto",,,,"ARC auto-tokenize"
"908","10","52","54","na",,,,"ARC auto-tokenize"
"908","11","55","62","albarda",,,,"ARC auto-tokenize"
"908","12","63","65","de",,,,"ARC auto-tokenize"
"908","13","66","68","um",,,,"ARC auto-tokenize"
"908","14","69","75","camelo",,,,"ARC auto-tokenize"
"908","15","77","78","e",,,,"ARC auto-tokenize"
"908","16","79","91","assentara-se",,,,"ARC auto-tokenize"
"908","17","92","97","sobre",,,,"ARC auto-tokenize"
"908","18","98","102","eles",,,,"ARC auto-tokenize"
"908","19","104","105","e",,,,"ARC auto-tokenize"
"908","20","106","113","apalpou",,,,"ARC auto-tokenize"
"908","21","114","119","Labão",,,,"ARC auto-tokenize"
"908","22","120","124","toda",,,,"ARC auto-tokenize"
"908","23","125","126","a",,,,"ARC auto-tokenize"
"908","24","127","132","tenda",,,,"ARC auto-tokenize"
"908","25","133","134","e",,,,"ARC auto-tokenize"
"908","26","135","138","não",,,,"ARC auto-tokenize"
"908","27","139","141","os",,,,"ARC auto-tokenize"
"908","28","142","147","achou",,,,"ARC auto-tokenize"
"909","0","0","1","E",,,,"ARC auto-tokenize"
"909","1","2","5","ela",,,,"ARC auto-tokenize"
"909","2","6","11","disse",,,,"ARC auto-tokenize"
"909","3","12","13","a",,,,"ARC auto-tokenize"
"909","4","14","17","seu",,,,"ARC auto-tokenize"
"909","5","18","21","pai",,,,"ARC auto-tokenize"
"909","6","23","26","Não",,,,"ARC auto-tokenize"
"909","7","27","29","se",,,,"ARC auto-tokenize"
"909","8","30","36","acenda",,,,"ARC auto-tokenize"
"909","9","37","38","a",,,,"ARC auto-tokenize"
"909","10","39","42","ira",,,,"ARC auto-tokenize"
"909","11","43","46","nos",,,,"ARC auto-tokenize"
"909","12","47","52","olhos",,,,"ARC auto-tokenize"
"909","13","53","55","de",,,,"ARC auto-tokenize"
"909","14","56","59","meu",,,,"ARC auto-tokenize"
"909","15","60","66","senhor",,,,"ARC auto-tokenize"
"909","16","68","71","que",,,,"ARC auto-tokenize"
"909","17","72","75","não",,,,"ARC auto-tokenize"
"909","18","76","81","posso",,,,"ARC auto-tokenize"
"909","19","82","93","levantar-me",,,,"ARC auto-tokenize"
"909","20","94","100","diante",,,,"ARC auto-tokenize"
"909","21","101","103","da",,,,"ARC auto-tokenize"
"909","22","104","107","tua",,,,"ARC auto-tokenize"
"909","23","108","112","face",,,,"ARC auto-tokenize"
"909","24","114","123","porquanto",,,,"ARC auto-tokenize"
"909","25","124","129","tenho",,,,"ARC auto-tokenize"
"909","26","130","131","o",,,,"ARC auto-tokenize"
"909","27","132","139","costume",,,,"ARC auto-tokenize"
"909","28","140","143","das",,,,"ARC auto-tokenize"
"909","29","144","152","mulheres",,,,"ARC auto-tokenize"
"909","30","154","155","E",,,,"ARC auto-tokenize"
"909","31","156","159","ele",,,,"ARC auto-tokenize"
"909","32","160","168","procurou",,,,"ARC auto-tokenize"
"909","33","170","173","mas",,,,"ARC auto-tokenize"
"909","34","174","177","não",,,,"ARC auto-tokenize"
"909","35","178","183","achou",,,,"ARC auto-tokenize"
"909","36","184","186","os",,,,"ARC auto-tokenize"
"909","37","187","193","ídolos",,,,"ARC auto-tokenize"
"910","0","0","5","Então",,,,"ARC auto-tokenize"
"910","1","7","14","irou-se",,,,"ARC auto-tokenize"
"910","2","15","19","Jacó",,,,"ARC auto-tokenize"
"910","3","20","21","e",,,,"ARC auto-tokenize"
"910","4","22","31","contendeu",,,,"ARC auto-tokenize"
"910","5","32","35","com",,,,"ARC auto-tokenize"
"910","6","36","41","Labão",,,,"ARC auto-tokenize"
"910","7","43","44","E",,,,"ARC auto-tokenize"
"910","8","45","54","respondeu",,,,"ARC auto-tokenize"
"910","9","55","59","Jacó",,,,"ARC auto-tokenize"
"910","10","60","61","e",,,,"ARC auto-tokenize"
"910","11","62","67","disse",,,,"ARC auto-tokenize"
"910","12","68","69","a",,,,"ARC auto-tokenize"
"910","13","70","75","Labão",,,,"ARC auto-tokenize"
"910","14","77","81","Qual",,,,"ARC auto-tokenize"
"910","15","82","83","é",,,,"ARC auto-tokenize"
"910","16","84","85","a",,,,"ARC auto-tokenize"
"910","17","86","91","minha",,,,"ARC auto-tokenize"
"910","18","92","104","transgressão",,,,"ARC auto-tokenize"
"910","19","106","110","Qual",,,,"ARC auto-tokenize"
"910","20","111","112","é",,,,"ARC auto-tokenize"
"910","21","113","114","o",,,,"ARC auto-tokenize"
"910","22","115","118","meu",,,,"ARC auto-tokenize"
"910","23","119","125","pecado",,,,"ARC auto-tokenize"
"910","24","127","130","que",,,,"ARC auto-tokenize"
"910","25","131","134","tão",,,,"ARC auto-tokenize"
"910","26","135","147","furiosamente",,,,"ARC auto-tokenize"
"910","27","148","150","me",,,,"ARC auto-tokenize"
"910","28","151","155","tens",,,,"ARC auto-tokenize"
"910","29","156","166","perseguido",,,,"ARC auto-tokenize"
"911","0","0","7","Havendo",,,,"ARC auto-tokenize"
"911","1","8","16","apalpado",,,,"ARC auto-tokenize"
"911","2","17","22","todos",,,,"ARC auto-tokenize"
"911","3","23","25","os",,,,"ARC auto-tokenize"
"911","4","26","30","meus",,,,"ARC auto-tokenize"
"911","5","31","37","móveis",,,,"ARC auto-tokenize"
"911","6","39","42","que",,,,"ARC auto-tokenize"
"911","7","43","50","achaste",,,,"ARC auto-tokenize"
"911","8","51","53","de",,,,"ARC auto-tokenize"
"911","9","54","59","todos",,,,"ARC auto-tokenize"
"911","10","60","62","os",,,,"ARC auto-tokenize"
"911","11","63","69","móveis",,,,"ARC auto-tokenize"
"911","12","70","72","da",,,,"ARC auto-tokenize"
"911","13","73","76","tua",,,,"ARC auto-tokenize"
"911","14","77","81","casa",,,,"ARC auto-tokenize"
"911","15","83","89","Põe-no",,,,"ARC auto-tokenize"
"911","16","90","94","aqui",,,,"ARC auto-tokenize"
"911","17","95","101","diante",,,,"ARC auto-tokenize"
"911","18","102","105","dos",,,,"ARC auto-tokenize"
"911","19","106","110","meus",,,,"ARC auto-tokenize"
"911","20","111","117","irmãos",,,,"ARC auto-tokenize"
"911","21","118","119","e",,,,"ARC auto-tokenize"
"911","22","120","124","teus",,,,"ARC auto-tokenize"
"911","23","125","131","irmãos",,,,"ARC auto-tokenize"
"911","24","133","134","e",,,,"ARC auto-tokenize"
"911","25","135","138","que",,,,"ARC auto-tokenize"
"911","26","139","146","julguem",,,,"ARC auto-tokenize"
"911","27","147","152","entre",,,,"ARC auto-tokenize"
"911","28","153","156","nós",,,,"ARC auto-tokenize"
"911","29","157","162","ambos",,,,"ARC auto-tokenize"
"912","0","0","5","Estes",,,,"ARC auto-tokenize"
"912","1","6","11","vinte",,,,"ARC auto-tokenize"
"912","2","12","16","anos",,,,"ARC auto-tokenize"
"912","3","17","19","eu",,,,"ARC auto-tokenize"
"912","4","20","26","estive",,,,"ARC auto-tokenize"
"912","5","27","34","contigo",,,,"ARC auto-tokenize"
"912","6","36","38","as",,,,"ARC auto-tokenize"
"912","7","39","43","tuas",,,,"ARC auto-tokenize"
"912","8","44","51","ovelhas",,,,"ARC auto-tokenize"
"912","9","52","53","e",,,,"ARC auto-tokenize"
"912","10","54","56","as",,,,"ARC auto-tokenize"
"912","11","57","61","tuas",,,,"ARC auto-tokenize"
"912","12","62","68","cabras",,,,"ARC auto-tokenize"
"912","13","69","74","nunca",,,,"ARC auto-tokenize"
"912","14","75","84","abortaram",,,,"ARC auto-tokenize"
"912","15","86","87","e",,,,"ARC auto-tokenize"
"912","16","88","91","não",,,,"ARC auto-tokenize"
"912","17","92","96","comi",,,,"ARC auto-tokenize"
"912","18","97","99","os",,,,"ARC auto-tokenize"
"912","19","100","109","carneiros",,,,"ARC auto-tokenize"
"912","20","110","112","do",,,,"ARC auto-tokenize"
"912","21","113","116","teu",,,,"ARC auto-tokenize"
"912","22","117","124","rebanho",,,,"ARC auto-tokenize"
"913","0","0","3","Não",,,,"ARC auto-tokenize"
"913","1","4","6","te",,,,"ARC auto-tokenize"
"913","2","7","13","trouxe",,,,"ARC auto-tokenize"
"913","3","14","16","eu",,,,"ARC auto-tokenize"
"913","4","17","18","o",,,,"ARC auto-tokenize"
"913","5","19","30","despedaçado",,,,"ARC auto-tokenize"
"913","6","32","34","eu",,,,"ARC auto-tokenize"
"913","7","35","36","o",,,,"ARC auto-tokenize"
"913","8","37","43","pagava",,,,"ARC auto-tokenize"
"913","9","45","46","o",,,,"ARC auto-tokenize"
"913","10","47","54","furtado",,,,"ARC auto-tokenize"
"913","11","55","57","de",,,,"ARC auto-tokenize"
"913","12","58","61","dia",,,,"ARC auto-tokenize"
"913","13","62","63","e",,,,"ARC auto-tokenize"
"913","14","64","65","o",,,,"ARC auto-tokenize"
"913","15","66","73","furtado",,,,"ARC auto-tokenize"
"913","16","74","76","de",,,,"ARC auto-tokenize"
"913","17","77","82","noite",,,,"ARC auto-tokenize"
"913","18","83","85","da",,,,"ARC auto-tokenize"
"913","19","86","91","minha",,,,"ARC auto-tokenize"
"913","20","92","95","mão",,,,"ARC auto-tokenize"
"913","21","96","97","o",,,,"ARC auto-tokenize"
"913","22","98","107","requerias",,,,"ARC auto-tokenize"
"914","0","0","6","Estava",,,,"ARC auto-tokenize"
"914","1","7","9","eu",,,,"ARC auto-tokenize"
"914","2","10","12","de",,,,"ARC auto-tokenize"
"914","3","13","18","sorte",,,,"ARC auto-tokenize"
"914","4","19","22","que",,,,"ARC auto-tokenize"
"914","5","23","25","de",,,,"ARC auto-tokenize"
"914","6","26","29","dia",,,,"ARC auto-tokenize"
"914","7","30","32","me",,,,"ARC auto-tokenize"
"914","8","33","41","consumia",,,,"ARC auto-tokenize"
"914","9","42","43","o",,,,"ARC auto-tokenize"
"914","10","44","49","calor",,,,"ARC auto-tokenize"
"914","11","51","52","e",,,,"ARC auto-tokenize"
"914","12","54","56","de",,,,"ARC auto-tokenize"
"914","13","57","62","noite",,,,"ARC auto-tokenize"
"914","14","64","65","a",,,,"ARC auto-tokenize"
"914","15","66","71","geada",,,,"ARC auto-tokenize"
"914","16","73","74","e",,,,"ARC auto-tokenize"
"914","17","75","76","o",,,,"ARC auto-tokenize"
"914","18","77","80","meu",,,,"ARC auto-tokenize"
"914","19","81","85","sono",,,,"ARC auto-tokenize"
"914","20","86","92","foi-se",,,,"ARC auto-tokenize"
"914","21","93","96","dos",,,,"ARC auto-tokenize"
"914","22","97","101","meus",,,,"ARC auto-tokenize"
"914","23","102","107","olhos",,,,"ARC auto-tokenize"
"915","0","0","5","Tenho",,,,"ARC auto-tokenize"
"915","1","6","12","estado",,,,"ARC auto-tokenize"
"915","2","13","18","agora",,,,"ARC auto-tokenize"
"915","3","19","24","vinte",,,,"ARC auto-tokenize"
"915","4","25","29","anos",,,,"ARC auto-tokenize"
"915","5","30","32","na",,,,"ARC auto-tokenize"
"915","6","33","36","tua",,,,"ARC auto-tokenize"
"915","7","37","41","casa",,,,"ARC auto-tokenize"
"915","8","43","50","catorze",,,,"ARC auto-tokenize"
"915","9","51","53","te",,,,"ARC auto-tokenize"
"915","10","54","59","servi",,,,"ARC auto-tokenize"
"915","11","60","63","por",,,,"ARC auto-tokenize"
"915","12","64","68","tuas",,,,"ARC auto-tokenize"
"915","13","69","73","duas",,,,"ARC auto-tokenize"
"915","14","74","80","filhas",,,,"ARC auto-tokenize"
"915","15","81","82","e",,,,"ARC auto-tokenize"
"915","16","83","87","seis",,,,"ARC auto-tokenize"
"915","17","88","92","anos",,,,"ARC auto-tokenize"
"915","18","93","96","por",,,,"ARC auto-tokenize"
"915","19","97","100","teu",,,,"ARC auto-tokenize"
"915","20","101","108","rebanho",,,,"ARC auto-tokenize"
"915","21","110","113","mas",,,,"ARC auto-tokenize"
"915","22","114","115","o",,,,"ARC auto-tokenize"
"915","23","116","119","meu",,,,"ARC auto-tokenize"
"915","24","120","127","salário",,,,"ARC auto-tokenize"
"915","25","128","132","tens",,,,"ARC auto-tokenize"
"915","26","133","139","mudado",,,,"ARC auto-tokenize"
"915","27","140","143","dez",,,,"ARC auto-tokenize"
"915","28","144","149","vezes",,,,"ARC auto-tokenize"
"916","0","0","2","Se",,,,"ARC auto-tokenize"
"916","1","3","4","o",,,,"ARC auto-tokenize"
"916","2","5","9","Deus",,,,"ARC auto-tokenize"
"916","3","10","12","de",,,,"ARC auto-tokenize"
"916","4","13","16","meu",,,,"ARC auto-tokenize"
"916","5","17","20","pai",,,,"ARC auto-tokenize"
"916","6","22","23","o",,,,"ARC auto-tokenize"
"916","7","24","28","Deus",,,,"ARC auto-tokenize"
"916","8","29","31","de",,,,"ARC auto-tokenize"
"916","9","32","38","Abraão",,,,"ARC auto-tokenize"
"916","10","39","40","e",,,,"ARC auto-tokenize"
"916","11","41","42","o",,,,"ARC auto-tokenize"
"916","12","43","48","Temor",,,,"ARC auto-tokenize"
"916","13","49","51","de",,,,"ARC auto-tokenize"
"916","14","52","58","Isaque",,,,"ARC auto-tokenize"
"916","15","60","63","não",,,,"ARC auto-tokenize"
"916","16","64","68","fora",,,,"ARC auto-tokenize"
"916","17","69","75","comigo",,,,"ARC auto-tokenize"
"916","18","77","80","por",,,,"ARC auto-tokenize"
"916","19","81","86","certo",,,,"ARC auto-tokenize"
"916","20","87","89","me",,,,"ARC auto-tokenize"
"916","21","90","99","enviarias",,,,"ARC auto-tokenize"
"916","22","100","105","agora",,,,"ARC auto-tokenize"
"916","23","106","111","vazio",,,,"ARC auto-tokenize"
"916","24","113","117","Deus",,,,"ARC auto-tokenize"
"916","25","118","125","atendeu",,,,"ARC auto-tokenize"
"916","26","126","127","à",,,,"ARC auto-tokenize"
"916","27","128","133","minha",,,,"ARC auto-tokenize"
"916","28","134","141","aflição",,,,"ARC auto-tokenize"
"916","29","142","143","e",,,,"ARC auto-tokenize"
"916","30","144","146","ao",,,,"ARC auto-tokenize"
"916","31","147","155","trabalho",,,,"ARC auto-tokenize"
"916","32","156","159","das",,,,"ARC auto-tokenize"
"916","33","160","166","minhas",,,,"ARC auto-tokenize"
"916","34","167","171","mãos",,,,"ARC auto-tokenize"
"916","35","172","173","e",,,,"ARC auto-tokenize"
"916","36","174","187","repreendeu-te",,,,"ARC auto-tokenize"
"916","37","188","193","ontem",,,,"ARC auto-tokenize"
"916","38","194","195","à",,,,"ARC auto-tokenize"
"916","39","196","201","noite",,,,"ARC auto-tokenize"
"917","0","0","5","Então",,,,"ARC auto-tokenize"
"917","1","7","16","respondeu",,,,"ARC auto-tokenize"
"917","2","17","22","Labão",,,,"ARC auto-tokenize"
"917","3","23","24","e",,,,"ARC auto-tokenize"
"917","4","25","30","disse",,,,"ARC auto-tokenize"
"917","5","31","32","a",,,,"ARC auto-tokenize"
"917","6","33","37","Jacó",,,,"ARC auto-tokenize"
"917","7","39","44","Estas",,,,"ARC auto-tokenize"
"917","8","45","51","filhas",,,,"ARC auto-tokenize"
"917","9","52","55","são",,,,"ARC auto-tokenize"
"917","10","56","62","minhas",,,,"ARC auto-tokenize"
"917","11","63","69","filhas",,,,"ARC auto-tokenize"
"917","12","71","72","e",,,,"ARC auto-tokenize"
"917","13","73","78","estes",,,,"ARC auto-tokenize"
"917","14","79","85","filhos",,,,"ARC auto-tokenize"
"917","15","86","89","são",,,,"ARC auto-tokenize"
"917","16","90","94","meus",,,,"ARC auto-tokenize"
"917","17","95","101","filhos",,,,"ARC auto-tokenize"
"917","18","103","104","e",,,,"ARC auto-tokenize"
"917","19","105","109","este",,,,"ARC auto-tokenize"
"917","20","110","117","rebanho",,,,"ARC auto-tokenize"
"917","21","118","119","é",,,,"ARC auto-tokenize"
"917","22","120","121","o",,,,"ARC auto-tokenize"
"917","23","122","125","meu",,,,"ARC auto-tokenize"
"917","24","126","133","rebanho",,,,"ARC auto-tokenize"
"917","25","135","136","e",,,,"ARC auto-tokenize"
"917","26","137","141","tudo",,,,"ARC auto-tokenize"
"917","27","142","143","o",,,,"ARC auto-tokenize"
"917","28","144","147","que",,,,"ARC auto-tokenize"
"917","29","148","151","vês",,,,"ARC auto-tokenize"
"917","30","152","155","meu",,,,"ARC auto-tokenize"
"917","31","156","157","é",,,,"ARC auto-tokenize"
"917","32","159","160","e",,,,"ARC auto-tokenize"
"917","33","161","164","que",,,,"ARC auto-tokenize"
"917","34","165","170","farei",,,,"ARC auto-tokenize"
"917","35","172","176","hoje",,,,"ARC auto-tokenize"
"917","36","178","179","a",,,,"ARC auto-tokenize"
"917","37","180","185","estas",,,,"ARC auto-tokenize"
"917","38","186","192","minhas",,,,"ARC auto-tokenize"
"917","39","193","199","filhas",,,,"ARC auto-tokenize"
"917","40","200","202","ou",,,,"ARC auto-tokenize"
"917","41","203","206","aos",,,,"ARC auto-tokenize"
"917","42","207","213","filhos",,,,"ARC auto-tokenize"
"917","43","214","217","que",,,,"ARC auto-tokenize"
"917","44","218","225","tiveram",,,,"ARC auto-tokenize"
"918","0","0","5","Agora",,,,"ARC auto-tokenize"
"918","1","7","11","pois",,,,"ARC auto-tokenize"
"918","2","13","16","vem",,,,"ARC auto-tokenize"
"918","3","18","19","e",,,,"ARC auto-tokenize"
"918","4","20","27","façamos",,,,"ARC auto-tokenize"
"918","5","28","36","concerto",,,,"ARC auto-tokenize"
"918","6","38","40","eu",,,,"ARC auto-tokenize"
"918","7","41","42","e",,,,"ARC auto-tokenize"
"918","8","43","45","tu",,,,"ARC auto-tokenize"
"918","9","47","50","que",,,,"ARC auto-tokenize"
"918","10","51","55","seja",,,,"ARC auto-tokenize"
"918","11","56","59","por",,,,"ARC auto-tokenize"
